[2023/12/23 9:30:51 070]  [正在初始地图文件 0 (2/945)]
[2023/12/24 3:05:57 921] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:07:23 316] {保存} 保存无限仓库和租赁商店
[2023/12/24 3:07:23 776] {保存} 保存变量
[2023/12/24 3:07:23 786] {保存} 系统数据, 类型: 1
[2023/12/24 3:10:56 787] 在线数: 1 (1/0)
[2023/12/24 3:10:57 928] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:11:20 799] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 3:15:53 325] {保存} 保存无限仓库和租赁商店
[2023/12/24 3:15:53 325] {保存} 保存变量
[2023/12/24 3:15:53 345] {保存} 系统数据, 类型: 1
[2023/12/24 3:15:56 803] 在线数: 1 (1/0)
[2023/12/24 3:15:57 966] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:20:56 830] 在线数: 1 (1/0)
[2023/12/24 3:20:57 973] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:21:20 818] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 3:24:23 330] {保存} 保存无限仓库和租赁商店
[2023/12/24 3:24:23 783] {保存} 保存变量
[2023/12/24 3:24:23 793] {保存} 系统数据, 类型: 1
[2023/12/24 3:25:56 833] 在线数: 1 (1/0)
[2023/12/24 3:25:58 000] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:30:56 857] 在线数: 1 (1/0)
[2023/12/24 3:30:58 020] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:31:20 851] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 3:32:53 324] {保存} 保存无限仓库和租赁商店
[2023/12/24 3:32:53 324] {保存} 保存变量
[2023/12/24 3:32:53 344] {保存} 系统数据, 类型: 1
[2023/12/24 3:35:56 863] 在线数: 1 (1/0)
[2023/12/24 3:35:58 035] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:40:53 331] {保存} 保存无限仓库和租赁商店
[2023/12/24 3:40:53 792] {保存} 保存变量
[2023/12/24 3:40:53 802] {保存} 系统数据, 类型: 1
[2023/12/24 3:40:56 906] 在线数: 1 (1/0)
[2023/12/24 3:40:58 062] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:41:20 894] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/24 3:45:56 929] 在线数: 1 (1/0)
[2023/12/24 3:45:58 082] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:48:53 355] {保存} 保存无限仓库和租赁商店
[2023/12/24 3:48:53 355] {保存} 保存变量
[2023/12/24 3:48:53 375] {保存} 系统数据, 类型: 1
[2023/12/24 3:50:56 960] 在线数: 1 (1/0)
[2023/12/24 3:50:58 116] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:51:20 921] {保存} 保存角色完成: ddmir4, TICK: 63
[2023/12/24 3:55:56 996] 在线数: 1 (1/0)
[2023/12/24 3:55:58 147] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:57:23 350] {保存} 保存无限仓库和租赁商店
[2023/12/24 3:57:23 820] {保存} 保存变量
[2023/12/24 3:57:23 830] {保存} 系统数据, 类型: 1
[2023/12/24 4:00:57 023] 在线数: 1 (1/0)
[2023/12/24 4:00:58 159] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:01:20 964] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 4:05:23 362] {保存} 保存无限仓库和租赁商店
[2023/12/24 4:05:23 362] {保存} 保存变量
[2023/12/24 4:05:23 382] {保存} 系统数据, 类型: 1
[2023/12/24 4:05:57 050] 在线数: 1 (1/0)
[2023/12/24 4:05:58 192] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:10:57 091] 在线数: 1 (1/0)
[2023/12/24 4:10:58 222] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:11:20 962] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 4:13:23 428] {保存} 保存无限仓库和租赁商店
[2023/12/24 4:13:23 907] {保存} 保存变量
[2023/12/24 4:13:23 918] {保存} 系统数据, 类型: 1
[2023/12/24 4:15:57 109] 在线数: 1 (1/0)
[2023/12/24 4:15:58 253] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:20:57 115] 在线数: 1 (1/0)
[2023/12/24 4:20:58 268] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:21:20 993] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 4:21:23 448] {保存} 保存无限仓库和租赁商店
[2023/12/24 4:21:23 448] {保存} 保存变量
[2023/12/24 4:21:23 468] {保存} 系统数据, 类型: 1
[2023/12/24 4:25:57 147] 在线数: 1 (1/0)
[2023/12/24 4:25:58 299] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:29:53 442] {保存} 保存无限仓库和租赁商店
[2023/12/24 4:29:53 904] {保存} 保存变量
[2023/12/24 4:29:53 914] {保存} 系统数据, 类型: 1
[2023/12/24 4:30:57 185] 在线数: 1 (1/0)
[2023/12/24 4:30:58 319] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:31:21 017] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 4:35:57 200] 在线数: 1 (1/0)
[2023/12/24 4:35:58 332] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:38:23 451] {保存} 保存无限仓库和租赁商店
[2023/12/24 4:38:23 451] {保存} 保存变量
[2023/12/24 4:38:23 471] {保存} 系统数据, 类型: 1
[2023/12/24 4:40:57 215] 在线数: 1 (1/0)
[2023/12/24 4:40:58 361] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:41:21 051] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 4:45:57 237] 在线数: 1 (1/0)
[2023/12/24 4:45:58 379] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:46:53 447] {保存} 保存无限仓库和租赁商店
[2023/12/24 4:46:53 888] {保存} 保存变量
[2023/12/24 4:46:53 898] {保存} 系统数据, 类型: 1
[2023/12/24 4:50:57 256] 在线数: 1 (1/0)
[2023/12/24 4:50:58 395] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 4:51:21 075] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 4:55:23 443] {保存} 保存无限仓库和租赁商店
[2023/12/24 4:55:23 443] {保存} 保存变量
[2023/12/24 4:55:23 463] {保存} 系统数据, 类型: 1
[2023/12/24 4:55:57 286] 在线数: 1 (1/0)
[2023/12/24 4:55:58 411] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:00:57 319] 在线数: 1 (1/0)
[2023/12/24 5:00:58 441] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:01:21 069] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 5:03:23 473] {保存} 保存无限仓库和租赁商店
[2023/12/24 5:03:23 944] {保存} 保存变量
[2023/12/24 5:03:23 954] {保存} 系统数据, 类型: 1
[2023/12/24 5:05:57 346] 在线数: 1 (1/0)
[2023/12/24 5:05:58 458] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:10:57 350] 在线数: 1 (1/0)
[2023/12/24 5:10:58 482] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:11:21 095] {保存} 保存角色完成: ddmir4, TICK: 63
[2023/12/24 5:11:53 479] {保存} 保存无限仓库和租赁商店
[2023/12/24 5:11:53 479] {保存} 保存变量
[2023/12/24 5:11:53 499] {保存} 系统数据, 类型: 1
[2023/12/24 5:15:57 366] 在线数: 1 (1/0)
[2023/12/24 5:15:58 506] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:20:23 475] {保存} 保存无限仓库和租赁商店
[2023/12/24 5:20:23 925] {保存} 保存变量
[2023/12/24 5:20:23 935] {保存} 系统数据, 类型: 1
[2023/12/24 5:20:57 381] 在线数: 1 (1/0)
[2023/12/24 5:20:58 535] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:21:21 116] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 5:25:57 393] 在线数: 1 (1/0)
[2023/12/24 5:25:58 566] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:28:53 475] {保存} 保存无限仓库和租赁商店
[2023/12/24 5:28:53 475] {保存} 保存变量
[2023/12/24 5:28:53 499] {保存} 系统数据, 类型: 1
[2023/12/24 5:30:57 428] 在线数: 1 (1/0)
[2023/12/24 5:30:58 609] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:31:21 145] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 5:35:57 445] 在线数: 1 (1/0)
[2023/12/24 5:35:58 629] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:37:23 481] {保存} 保存无限仓库和租赁商店
[2023/12/24 5:37:23 921] {保存} 保存变量
[2023/12/24 5:37:23 931] {保存} 系统数据, 类型: 1
[2023/12/24 5:40:57 474] 在线数: 1 (1/0)
[2023/12/24 5:40:58 644] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:41:21 174] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 5:45:53 476] {保存} 保存无限仓库和租赁商店
[2023/12/24 5:45:53 476] {保存} 保存变量
[2023/12/24 5:45:53 496] {保存} 系统数据, 类型: 1
[2023/12/24 5:45:57 502] 在线数: 1 (1/0)
[2023/12/24 5:45:58 675] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:50:57 518] 在线数: 1 (1/0)
[2023/12/24 5:50:58 702] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 5:51:21 201] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 5:54:23 476] {保存} 保存无限仓库和租赁商店
[2023/12/24 5:54:23 956] {保存} 保存变量
[2023/12/24 5:54:23 966] {保存} 系统数据, 类型: 1
[2023/12/24 5:55:57 538] 在线数: 1 (1/0)
[2023/12/24 5:55:58 710] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:00:57 551] 在线数: 1 (1/0)
[2023/12/24 6:00:58 722] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:01:21 203] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 6:02:53 476] {保存} 保存无限仓库和租赁商店
[2023/12/24 6:02:53 476] {保存} 保存变量
[2023/12/24 6:02:53 496] {保存} 系统数据, 类型: 1
[2023/12/24 6:05:57 570] 在线数: 1 (1/0)
[2023/12/24 6:05:58 751] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:10:57 585] 在线数: 1 (1/0)
[2023/12/24 6:10:58 756] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:11:21 215] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 6:11:23 472] {保存} 保存无限仓库和租赁商店
[2023/12/24 6:11:23 962] {保存} 保存变量
[2023/12/24 6:11:23 972] {保存} 系统数据, 类型: 1
[2023/12/24 6:15:57 615] 在线数: 1 (1/0)
[2023/12/24 6:15:58 770] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:19:53 479] {保存} 保存无限仓库和租赁商店
[2023/12/24 6:19:53 479] {保存} 保存变量
[2023/12/24 6:19:53 500] {保存} 系统数据, 类型: 1
[2023/12/24 6:20:57 640] 在线数: 1 (1/0)
[2023/12/24 6:20:58 793] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:21:21 248] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 6:25:57 663] 在线数: 1 (1/0)
[2023/12/24 6:25:58 815] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/24 6:28:23 481] {保存} 保存无限仓库和租赁商店
[2023/12/24 6:28:23 943] {保存} 保存变量
[2023/12/24 6:28:23 953] {保存} 系统数据, 类型: 1
[2023/12/24 6:30:57 692] 在线数: 1 (1/0)
[2023/12/24 6:30:58 833] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:31:21 265] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 6:35:57 724] 在线数: 1 (1/0)
[2023/12/24 6:35:58 866] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:36:23 496] {保存} 保存无限仓库和租赁商店
[2023/12/24 6:36:23 496] {保存} 保存变量
[2023/12/24 6:36:23 516] {保存} 系统数据, 类型: 1
[2023/12/24 6:40:57 740] 在线数: 1 (1/0)
[2023/12/24 6:40:58 895] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:41:21 285] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 6:44:23 514] {保存} 保存无限仓库和租赁商店
[2023/12/24 6:44:23 964] {保存} 保存变量
[2023/12/24 6:44:23 974] {保存} 系统数据, 类型: 1
[2023/12/24 6:45:57 768] 在线数: 1 (1/0)
[2023/12/24 6:45:58 911] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:50:57 772] 在线数: 1 (1/0)
[2023/12/24 6:50:58 925] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 6:51:21 296] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 6:52:53 507] {保存} 保存无限仓库和租赁商店
[2023/12/24 6:52:53 507] {保存} 保存变量
[2023/12/24 6:52:53 527] {保存} 系统数据, 类型: 1
[2023/12/24 6:55:57 789] 在线数: 1 (1/0)
[2023/12/24 6:55:58 945] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:00:57 816] 在线数: 1 (1/0)
[2023/12/24 7:00:58 969] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:01:21 316] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 7:01:23 511] {保存} 保存无限仓库和租赁商店
[2023/12/24 7:01:23 967] {保存} 保存变量
[2023/12/24 7:01:23 971] {保存} 系统数据, 类型: 1
[2023/12/24 7:05:57 842] 在线数: 1 (1/0)
[2023/12/24 7:05:58 987] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/24 7:09:23 523] {保存} 保存无限仓库和租赁商店
[2023/12/24 7:09:23 523] {保存} 保存变量
[2023/12/24 7:09:23 543] {保存} 系统数据, 类型: 1
[2023/12/24 7:10:57 866] 在线数: 1 (1/0)
[2023/12/24 7:10:59 022] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:11:21 328] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 7:15:57 893] 在线数: 1 (1/0)
[2023/12/24 7:15:59 036] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:17:23 555] {保存} 保存无限仓库和租赁商店
[2023/12/24 7:17:23 996] {保存} 保存变量
[2023/12/24 7:17:24 006] {保存} 系统数据, 类型: 1
[2023/12/24 7:20:57 894] 在线数: 1 (1/0)
[2023/12/24 7:20:59 052] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:21:21 355] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/24 7:25:23 568] {保存} 保存无限仓库和租赁商店
[2023/12/24 7:25:23 568] {保存} 保存变量
[2023/12/24 7:25:23 588] {保存} 系统数据, 类型: 1
[2023/12/24 7:25:57 928] 在线数: 1 (1/0)
[2023/12/24 7:25:59 068] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:30:57 956] 在线数: 1 (1/0)
[2023/12/24 7:30:59 102] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:31:21 360] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 7:33:53 566] {保存} 保存无限仓库和租赁商店
[2023/12/24 7:33:54 026] {保存} 保存变量
[2023/12/24 7:33:54 036] {保存} 系统数据, 类型: 1
[2023/12/24 7:35:57 991] 在线数: 1 (1/0)
[2023/12/24 7:35:59 112] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:40:58 005] 在线数: 1 (1/0)
[2023/12/24 7:40:59 128] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:41:21 384] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 7:42:23 574] {保存} 保存无限仓库和租赁商店
[2023/12/24 7:42:23 574] {保存} 保存变量
[2023/12/24 7:42:23 594] {保存} 系统数据, 类型: 1
[2023/12/24 7:45:58 021] 在线数: 1 (1/0)
[2023/12/24 7:45:59 144] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:50:53 567] {保存} 保存无限仓库和租赁商店
[2023/12/24 7:50:54 007] {保存} 保存变量
[2023/12/24 7:50:54 017] {保存} 系统数据, 类型: 1
[2023/12/24 7:50:58 051] 在线数: 1 (1/0)
[2023/12/24 7:50:59 163] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:51:21 402] {保存} 保存角色完成: ddmir4, TICK: 62
[2023/12/24 7:55:58 067] 在线数: 1 (1/0)
[2023/12/24 7:55:59 178] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 7:59:23 575] {保存} 保存无限仓库和租赁商店
[2023/12/24 7:59:23 575] {保存} 保存变量
[2023/12/24 7:59:23 595] {保存} 系统数据, 类型: 1
[2023/12/24 8:00:58 085] 在线数: 1 (1/0)
[2023/12/24 8:00:59 217] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:01:21 425] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 8:05:58 111] 在线数: 1 (1/0)
[2023/12/24 8:05:59 223] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:07:53 566] {保存} 保存无限仓库和租赁商店
[2023/12/24 8:07:54 006] {保存} 保存变量
[2023/12/24 8:07:54 016] {保存} 系统数据, 类型: 1
[2023/12/24 8:10:58 129] 在线数: 1 (1/0)
[2023/12/24 8:10:59 240] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:11:21 457] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 8:15:58 144] 在线数: 1 (1/0)
[2023/12/24 8:15:59 256] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:16:23 575] {保存} 保存无限仓库和租赁商店
[2023/12/24 8:16:23 575] {保存} 保存变量
[2023/12/24 8:16:23 596] {保存} 系统数据, 类型: 1
[2023/12/24 8:20:58 160] 在线数: 1 (1/0)
[2023/12/24 8:20:59 271] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:21:21 481] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/24 8:24:53 572] {保存} 保存无限仓库和租赁商店
[2023/12/24 8:24:54 053] {保存} 保存变量
[2023/12/24 8:24:54 063] {保存} 系统数据, 类型: 1
[2023/12/24 8:25:58 191] 在线数: 1 (1/0)
[2023/12/24 8:25:59 286] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:30:58 218] 在线数: 1 (1/0)
[2023/12/24 8:30:59 314] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:31:21 504] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 8:33:23 566] {保存} 保存无限仓库和租赁商店
[2023/12/24 8:33:23 566] {保存} 保存变量
[2023/12/24 8:33:23 586] {保存} 系统数据, 类型: 1
[2023/12/24 8:35:58 240] 在线数: 1 (1/0)
[2023/12/24 8:35:59 334] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:40:58 265] 在线数: 1 (1/0)
[2023/12/24 8:40:59 347] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:41:21 524] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 8:41:53 571] {保存} 保存无限仓库和租赁商店
[2023/12/24 8:41:54 083] {保存} 保存变量
[2023/12/24 8:41:54 092] {保存} 系统数据, 类型: 1
[2023/12/24 8:45:58 272] 在线数: 1 (1/0)
[2023/12/24 8:45:59 364] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:50:23 573] {保存} 保存无限仓库和租赁商店
[2023/12/24 8:50:23 573] {保存} 保存变量
[2023/12/24 8:50:23 592] {保存} 系统数据, 类型: 1
[2023/12/24 8:50:58 285] 在线数: 1 (1/0)
[2023/12/24 8:50:59 381] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:51:21 532] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 8:55:58 316] 在线数: 1 (1/0)
[2023/12/24 8:55:59 405] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 8:58:53 573] {保存} 保存无限仓库和租赁商店
[2023/12/24 8:58:54 054] {保存} 保存变量
[2023/12/24 8:58:54 064] {保存} 系统数据, 类型: 1
[2023/12/24 9:00:58 335] 在线数: 1 (1/0)
[2023/12/24 9:00:59 426] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:01:21 549] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 9:05:58 361] 在线数: 1 (1/0)
[2023/12/24 9:05:59 465] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/24 9:07:23 571] {保存} 保存无限仓库和租赁商店
[2023/12/24 9:07:23 571] {保存} 保存变量
[2023/12/24 9:07:23 591] {保存} 系统数据, 类型: 1
[2023/12/24 9:10:58 378] 在线数: 1 (1/0)
[2023/12/24 9:10:59 489] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:11:21 570] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 9:15:53 568] {保存} 保存无限仓库和租赁商店
[2023/12/24 9:15:54 006] {保存} 保存变量
[2023/12/24 9:15:54 016] {保存} 系统数据, 类型: 1
[2023/12/24 9:15:58 396] 在线数: 1 (1/0)
[2023/12/24 9:15:59 519] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:20:58 424] 在线数: 1 (1/0)
[2023/12/24 9:20:59 551] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:21:21 595] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 9:24:23 573] {保存} 保存无限仓库和租赁商店
[2023/12/24 9:24:23 573] {保存} 保存变量
[2023/12/24 9:24:23 592] {保存} 系统数据, 类型: 1
[2023/12/24 9:25:58 440] 在线数: 1 (1/0)
[2023/12/24 9:25:59 592] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:30:58 467] 在线数: 1 (1/0)
[2023/12/24 9:30:59 611] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:31:21 610] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 9:32:53 578] {保存} 保存无限仓库和租赁商店
[2023/12/24 9:32:54 064] {保存} 保存变量
[2023/12/24 9:32:54 074] {保存} 系统数据, 类型: 1
[2023/12/24 9:35:58 477] 在线数: 1 (1/0)
[2023/12/24 9:35:59 629] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:40:58 500] 在线数: 1 (1/0)
[2023/12/24 9:40:59 661] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:41:21 642] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 9:41:23 573] {保存} 保存无限仓库和租赁商店
[2023/12/24 9:41:23 573] {保存} 保存变量
[2023/12/24 9:41:23 593] {保存} 系统数据, 类型: 1
[2023/12/24 9:45:58 519] 在线数: 1 (1/0)
[2023/12/24 9:45:59 694] {统计}GameServer: 处理:31/1750 传输:0/329 角色:31/1750
[2023/12/24 9:49:53 574] {保存} 保存无限仓库和租赁商店
[2023/12/24 9:49:54 034] {保存} 保存变量
[2023/12/24 9:49:54 044] {保存} 系统数据, 类型: 1
[2023/12/24 9:50:58 550] 在线数: 1 (1/0)
[2023/12/24 9:50:59 724] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:51:21 660] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 9:55:58 581] 在线数: 1 (1/0)
[2023/12/24 9:55:59 755] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 9:58:23 567] {保存} 保存无限仓库和租赁商店
[2023/12/24 9:58:23 567] {保存} 保存变量
[2023/12/24 9:58:23 587] {保存} 系统数据, 类型: 1
[2023/12/24 9:58:56 092] {卡顿} ProcessMonsters, tick [63]
[2023/12/24 9:58:59 117] {卡顿} ProcessMonsters, tick [516]
[2023/12/24 10:00:58 611] 在线数: 1 (1/0)
[2023/12/24 10:00:59 793] {统计}GameServer: 处理:32/1750 传输:0/329 角色:31/1750
[2023/12/24 10:01:21 707] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 10:02:11 151] {卡顿} ProcessMonsters, tick [47]
[2023/12/24 10:02:12 723] {卡顿} ProcessMonsters, tick [265]
[2023/12/24 10:02:41 590] {卡顿} ProcessMonsters, tick [1125]
[2023/12/24 10:02:42 177] {卡顿} NpcRefillGoods: 手镯店老板, tick [32]
[2023/12/24 10:02:42 177] {卡顿} NPC: 手镯店老板, tick [32]
[2023/12/24 10:03:09 893] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [31]
[2023/12/24 10:03:09 893] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [31]
[2023/12/24 10:03:09 893] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [31]
[2023/12/24 10:03:13 030] {卡顿} ProcessMonsters, tick [625]
[2023/12/24 10:05:58 629] 在线数: 1 (1/0)
[2023/12/24 10:05:59 813] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 10:06:25 630] {保存} 保存无限仓库和租赁商店
[2023/12/24 10:06:26 080] {保存} 保存变量
[2023/12/24 10:06:26 090] {保存} 系统数据, 类型: 1
[2023/12/24 10:08:40 744] {卡顿} ProcessMonsters, tick [266]
[2023/12/24 10:08:41 713] {卡顿} ProcessMonsters, tick [250]
[2023/12/24 10:08:42 622] {卡顿} NpcRefillGoods: 幻境小贩, tick [94]
[2023/12/24 10:08:42 622] {卡顿} NPC: 幻境小贩, tick [94]
[2023/12/24 10:09:18 739] {卡顿} ProcessMonsters, tick [47]
[2023/12/24 10:10:58 646] 在线数: 1 (1/0)
[2023/12/24 10:10:59 818] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
